,Doba,Godzina,zap,rezerwa,nadwyżki OSP,moc JW i mag w RB,moc JW i mag w RB OSP,gen JW i mag w RB,gen JW i mag nie RB,gen wiatr,gen PV,wymiana,niedyspozycje,gen JW nieobjętych OM,OM JRM,Niedobór mocy,rezerwa %,nadwyżki OSP %
1102,2023-02-15,23,18508,1817,5131,21278,17027,11895,6414,2288,0,199,0,15399,0,-3314,0.09817376269721202,0.27723146747352495
1103,2023-02-15,24,17301,1690,5365,21274,16068,10703,6330,2203,0,269,0,14090,0,-3675,0.09768221490087278,0.31009768221490086
1104,2023-02-16,1,16314,1658,3572,19237,13802,10230,6308,2139,0,-223,0,13622,0,-1914,0.10163050140983204,0.21895304646316047
1105,2023-02-16,2,16395,1674,3240,19230,13795,10554,6121,1944,0,-281,0,13337,0,-1566,0.10210430009149131,0.19762122598353157
1106,2023-02-16,3,16511,1661,3198,19168,13733,10534,6004,1827,0,-27,0,13103,0,-1537,0.10059960026648901,0.1936890557809945
1107,2023-02-16,4,16159,1621,3721,19294,13649,9928,6178,2004,0,53,0,12699,0,-2100,0.10031561358994988,0.23027415062813292
1108,2023-02-16,5,16359,1668,3312,19294,13649,10337,6162,1987,0,-139,0,13373,0,-1644,0.1019622226297451,0.20245736291949384
1109,2023-02-16,6,17470,1724,2893,19373,13728,10835,6149,1957,0,487,0,13975,0,-1169,0.09868345735546652,0.16559816828849455
1110,2023-02-16,7,19335,1885,2036,20245,14600,12564,6006,1839,2,765,0,15895,0,-151,0.09749159555210758,0.10530126713214379
1111,2023-02-16,8,20671,2035,2106,21336,15691,13585,6471,2015,476,615,0,4341,23614,-71,0.09844709980165449,0.10188186348023802
1112,2023-02-16,9,20407,2085,2214,20850,15563,12991,7107,2099,1785,309,358,4976,23614,-129,0.102170823736953,0.10849218405449111
1113,2023-02-16,10,19842,2091,2206,20334,15047,12484,7218,1845,2831,140,358,5138,23614,-115,0.10538252192319322,0.11117830863824212
1114,2023-02-16,11,19074,2032,2675,19775,14488,11454,7146,1499,3620,474,358,4948,23614,-643,0.1065324525532138,0.1402432630806333
1115,2023-02-16,12,19112,2012,3070,19773,14486,11058,7176,1340,4133,878,358,5005,23614,-1058,0.10527417329426539,0.16063206362494767
1116,2023-02-16,13,18976,1982,3407,19766,14479,10714,7159,1348,4100,1103,358,4997,23614,-1425,0.10444772344013491,0.17954258010118043
1117,2023-02-16,14,19259,1973,3121,19766,14479,11000,7024,1413,3645,1236,358,4862,23614,-1148,0.1024456098447479,0.16205410457448466
1118,2023-02-16,15,19162,1958,2781,19796,14509,11370,6795,1462,2900,997,358,4615,23614,-823,0.10218140068886337,0.1451309884145705
1119,2023-02-16,16,19556,1942,2288,20141,14854,12208,6438,1590,1756,910,358,4378,23614,-346,0.09930456125997136,0.11699734096952343
1120,2023-02-16,17,20364,1968,2028,21138,15493,13465,6001,1679,416,898,0,3921,23614,-60,0.0966411314083677,0.0995875073659399
1121,2023-02-16,18,21601,2063,1500,21381,15736,14236,6429,2206,0,937,0,4281,23614,563,0.09550483773899357,0.06944122957270497
1122,2023-02-16,19,21561,2057,2067,21342,15697,13630,7154,2900,0,777,0,4982,23614,-10,0.09540373823106535,0.09586753861138166
1123,2023-02-16,20,21429,2037,2955,21418,15773,12818,7802,3524,0,810,0,5474,23614,-918,0.09505809883802324,0.1378972420551589
1124,2023-02-16,21,20828,1974,3562,21324,15679,12117,7952,3778,0,759,0,5671,23614,-1588,0.09477626272325715,0.17101978106395238
1125,2023-02-16,22,19351,1839,3887,21274,14796,10909,7894,3734,0,548,0,5628,23614,-2048,0.09503384837992869,0.20086817218748385
1126,2023-02-16,23,17879,1739,5014,21323,14845,9831,7700,3550,0,348,0,14513,0,-3275,0.09726494770401029,0.28044074053358686
1127,2023-02-16,24,17034,1679,4829,20893,14415,9586,7481,3342,0,-33,0,13838,0,-3150,0.0985675707408712,0.2834918398497123
1128,2023-02-17,1,16594,1656,3361,18880,12760,9400,7226,3040,0,-31,0,13101,0,-1705,0.09979510666505965,0.20254308786308303
1129,2023-02-17,2,16282,1645,3595,18869,12964,9369,7135,2951,0,-222,0,12730,0,-1950,0.10103181427343078,0.22079597101093232
1130,2023-02-17,3,16010,1608,4355,18869,13384,9029,7014,2816,0,-33,0,12282,0,-2747,0.1004372267332917,0.27201748906933165
1131,2023-02-17,4,16005,1614,4188,18866,13381,9193,6878,2702,0,-66,0,12381,0,-2574,0.10084348641049672,0.26166822867853795
1132,2023-02-17,5,16311,1646,3760,18865,13380,9620,6722,2540,0,-31,0,12703,0,-2114,0.10091349396113053,0.230519281466495
1133,2023-02-17,6,17245,1710,3158,18746,13261,10103,6774,2587,0,368,0,13527,0,-1448,0.09915917657291969,0.18312554363583647
1134,2023-02-17,7,19238,1863,2702,19581,14096,11394,6980,2753,0,863,0,15796,0,-839,0.09683958831479364,0.14045119035242748
1135,2023-02-17,8,20296,1952,2662,20223,15096,12076,7368,3044,121,851,358,5231,23614,-710,0.09617658651951123,0.13115884903429248
1136,2023-02-17,9,20931,2035,2780,20675,15548,12410,7759,3239,544,762,358,5616,23614,-745,0.09722421288997181,0.13281735225263963
1137,2023-02-17,10,21259,2072,2932,20766,15639,12349,8149,3517,813,762,358,5969,23614,-860,0.09746460322686862,0.13791805823415965
1138,2023-02-17,11,21049,2066,3042,20359,15232,11833,8539,3882,970,677,358,6227,23614,-976,0.0981519312081334,0.14451992968787117
1139,2023-02-17,12,21717,2103,3152,20343,15216,11706,9044,4443,1049,967,358,6768,23614,-1049,0.09683657963807156,0.14513975226780862
1140,2023-02-17,13,21989,2091,3393,20133,15006,11255,9552,5110,812,1182,358,7324,23614,-1302,0.09509300104597754,0.15430442493974258
1141,2023-02-17,14,22125,2089,3370,20328,14766,11038,10038,5769,585,1049,358,7851,23614,-1281,0.0944180790960452,0.15231638418079096
1142,2023-02-17,15,21644,2064,3812,20340,14557,10369,10524,6408,361,751,377,8208,23614,-1748,0.09536130105340972,0.17612271299205323
1143,2023-02-17,16,21519,2063,2430,19925,12986,10198,10839,6765,145,482,358,8486,23614,-367,0.09586876713601933,0.11292346298619825
1144,2023-02-17,17,21642,2072,2288,20124,12708,10009,11194,7177,14,439,410,8827,23614,-216,0.09573976527123186,0.10572035856205526
1145,2023-02-17,18,21967,2119,2345,20305,12889,10134,11555,7546,0,279,410,9188,23614,-226,0.09646287613238039,0.10675103564437566
1146,2023-02-17,19,21689,2069,2816,20173,12757,9531,11721,7720,0,437,410,9360,23614,-747,0.09539397851445433,0.12983540043339942
1147,2023-02-17,20,21482,2044,2817,20020,12604,9377,11665,7673,0,440,410,9325,23614,-773,0.09514942742761381,0.13113304161623685
1148,2023-02-17,21,20840,1975,2209,19898,11825,9207,11155,7161,0,478,410,8817,23614,-234,0.09476967370441458,0.10599808061420346
1149,2023-02-17,22,19740,1877,2206,19725,10737,8531,10843,6864,0,366,0,8517,23614,-329,0.09508611955420466,0.11175278622087133
1150,2023-02-17,23,18355,1783,2655,19594,10606,7951,10438,6493,0,-34,0,15176,0,-872,0.0971397439389812,0.14464723508580768
1151,2023-02-17,24,16909,1653,3468,19403,10188,6720,10227,6320,0,-38,0,13886,0,-1815,0.09775859009994678,0.20509787687030576
1152,2023-02-18,1,15797,1563,3612,18949,9375,5763,10080,6222,0,-46,0,13156,0,-2049,0.09894283724757866,0.2286510096853833
1153,2023-02-18,2,15473,1542,3806,18966,9391,5586,10006,6184,0,-118,0,12770,0,-2264,0.09965746784721774,0.24597686292251017
1154,2023-02-18,3,15574,1550,3877,18960,9387,5510,10137,6312,0,-73,0,12456,0,-2327,0.09952484910748684,0.24894054192885579
1155,2023-02-18,4,15708,1558,3953,18961,9387,5434,10300,6473,0,-27,0,12416,0,-2395,0.0991851285968933,0.2516552075375605
1156,2023-02-18,5,15707,1556,4134,18967,9393,5259,10473,6617,0,-26,0,12557,0,-2578,0.0990641115426243,0.26319475393136815
1157,2023-02-18,6,15779,1582,3960,19007,9433,5473,10533,6666,0,-227,0,12611,0,-2378,0.10025983902655428,0.25096647442803727
1158,2023-02-18,7,16431,1639,3894,19076,9503,5608,10949,7013,6,-126,0,12991,0,-2255,0.09975047166940539,0.23699105349643965
1159,2023-02-18,8,16948,1709,3699,19213,9732,5675,11416,7287,395,-143,358,13651,0,-1990,0.10083785697427425,0.21825584139721502
1160,2023-02-18,9,17196,1793,3778,19249,9899,5763,11771,7261,1291,-337,358,14475,0,-1985,0.10426843451965573,0.21970225633868343
1161,2023-02-18,10,17452,1898,3255,19295,10306,6694,11735,7056,1734,-976,358,15764,0,-1357,0.1087554435021774,0.18651157460462983
1162,2023-02-18,11,17596,1911,3188,19006,10018,6472,11954,6957,2296,-831,358,15831,0,-1277,0.10860422823368948,0.18117754035007957
1163,2023-02-18,12,17500,1907,3756,19132,10379,6266,11902,6772,2541,-667,358,15370,0,-1849,0.10897142857142857,0.21462857142857142
1164,2023-02-18,13,17906,1852,3664,19244,10374,6353,11345,6339,2225,209,358,14940,0,-1812,0.10342901820618787,0.20462414833016865
1165,2023-02-18,14,18078,1752,3507,19124,10254,6389,10502,5752,1728,1187,358,14192,0,-1755,0.09691337537338202,0.19399269830733487
1166,2023-02-18,15,17965,1761,2370,19280,10410,7682,9606,5140,1082,677,358,14550,0,-609,0.09802393543000279,0.13192318396882827
1167,2023-02-18,16,18021,1750,2124,19734,10862,8380,9063,4829,454,578,358,14691,0,-374,0.09710892847233783,0.11786249375728317
1168,2023-02-18,17,18276,1775,2111,20567,11696,9226,8622,4441,82,428,358,15019,0,-336,0.09712190851389801,0.11550667542131758
1169,2023-02-18,18,18872,1834,1495,20792,11920,10068,8351,4197,0,453,358,15631,0,339,0.09718100890207715,0.07921788893598983
1170,2023-02-18,19,18919,1885,957,20812,11940,10625,8426,4223,0,-133,358,16274,0,928,0.09963528727734024,0.05058406892541889
1171,2023-02-18,20,18573,1868,1450,20811,11939,10132,8808,4560,0,-367,358,16113,0,418,0.10057610509879933,0.07807031712701233
1172,2023-02-18,21,17896,1785,2552,20906,12034,9124,8982,4814,0,-210,358,15378,0,-767,0.09974295932051855,0.1426016987036209
1173,2023-02-18,22,16861,1661,3715,20975,11435,7720,9119,4973,0,22,0,14056,0,-2054,0.09851135757072534,0.22033094122531285
1174,2023-02-18,23,16211,1624,3712,20723,11153,7442,8957,4846,0,-187,0,13592,0,-2088,0.1001788908765653,0.22898032200357782
1175,2023-02-18,24,15292,1624,3432,20969,11399,7967,8491,4459,0,-1167,0,13369,0,-1808,0.10619931990583312,0.22443107507193305
1176,2023-02-19,1,14459,1529,2947,19670,10459,7512,8021,4055,0,-1073,0,12197,0,-1418,0.10574728542776125,0.20381769140327824
1177,2023-02-19,2,13727,1464,3603,19670,10459,6856,7765,3793,0,-895,0,11310,0,-2139,0.10665112551905005,0.26247541341880964
1178,2023-02-19,3,13804,1432,3629,19669,10458,6830,7457,3499,0,-483,0,10678,0,-2197,0.1037380469429151,0.26289481309765284
1179,2023-02-19,4,13662,1387,3941,19669,10458,6517,7209,3251,0,-65,0,10270,0,-2554,0.10152247108768848,0.288464353681745
1180,2023-02-19,5,13659,1386,3833,19666,10455,6622,7065,3100,0,-28,0,10314,0,-2447,0.10147155721502306,0.2806208360787759
1181,2023-02-19,6,13469,1368,4054,19666,10455,6401,7097,3075,0,-28,0,10349,0,-2686,0.10156656024946173,0.300987452669092
1182,2023-02-19,7,13548,1384,3893,19669,10458,6565,7020,2965,0,-37,0,10661,0,-2509,0.10215529967522882,0.2873486861529377
1183,2023-02-19,8,13828,1443,3583,19744,10890,6949,7184,3109,66,-305,358,11708,0,-2140,0.1043534856812265,0.2591119467746601
1184,2023-02-19,9,14463,1534,3221,19873,11019,7441,7530,3353,400,-508,358,12419,0,-1687,0.10606374887644333,0.22270621586116296
1185,2023-02-19,10,15007,1649,3307,20466,11613,7948,8087,3689,837,-1028,358,13338,0,-1658,0.10988205504098088,0.22036383021256747
1186,2023-02-19,11,15231,1716,3535,20348,11495,7602,8711,3909,1765,-1082,358,13752,0,-1819,0.1126649596218239,0.23209244304379226
1187,2023-02-19,12,15316,1773,3888,19925,11072,6826,9718,4542,2674,-1229,358,13811,0,-2115,0.11576129537738312,0.25385218072603816
1188,2023-02-19,13,15567,1733,4331,19291,10438,5749,10292,4960,2936,-474,358,13606,0,-2598,0.11132523928823794,0.2782167405408878
1189,2023-02-19,14,16165,1813,3756,19393,10540,6427,10838,5500,2800,-1100,358,13631,0,-1943,0.11215589236003712,0.23235385091246522
1190,2023-02-19,15,15833,1738,4780,19292,10439,5301,11284,6161,2397,-752,358,14022,0,-3042,0.10977073201541085,0.3019010926545822
1191,2023-02-19,16,15576,1740,4671,19770,10918,5889,11059,6230,1568,-1372,358,14210,0,-2931,0.11171032357473036,0.299884437596302
1192,2023-02-19,17,16157,1629,5000,19943,10731,5731,10489,6062,502,-63,0,13966,0,-3371,0.10082317261867921,0.3094633904809061
1193,2023-02-19,18,17213,1810,3413,20857,11645,8232,10038,5738,0,-1057,0,15554,0,-1603,0.10515308197292744,0.19828036948817754
1194,2023-02-19,19,17789,1857,3321,21164,12180,8858,9974,5648,0,-1044,0,16083,0,-1464,0.10439035358929676,0.18668840294564057
1195,2023-02-19,20,17905,1858,3290,21193,12208,8918,9991,5674,0,-1004,0,16057,0,-1432,0.10376989667690589,0.18374755654845015
1196,2023-02-19,21,17433,1766,4388,21128,12283,7895,10087,5806,0,-549,0,15128,0,-2622,0.10130212814776574,0.2517065335857282
1197,2023-02-19,22,16561,1691,5362,21049,12203,6841,10413,6133,0,-693,0,14424,0,-3671,0.10210736066662641,0.3237727190387054
1198,2023-02-19,23,15816,1603,5485,20778,11344,5858,10417,6251,0,-459,0,13752,0,-3882,0.10135306019221042,0.346800708143652
1199,2023-02-19,24,15075,1524,6357,20640,11423,5065,10429,6277,0,-420,0,13275,0,-4833,0.10109452736318408,0.4216915422885572
1200,2023-02-20,1,15122,1544,5355,19829,10850,5495,10221,6193,0,-593,0,12345,0,-3811,0.10210289644226954,0.354119825419918
1201,2023-02-20,2,14841,1529,5937,20042,11237,5300,10178,6136,0,-637,0,12252,0,-4408,0.1030254026009029,0.40004042854255106
1202,2023-02-20,3,14622,1516,5875,20041,11236,5361,9944,5897,0,-683,0,12082,0,-4359,0.10367938722472986,0.40179182054438517
1203,2023-02-20,4,14666,1508,6047,20041,11598,5551,9597,5562,0,-482,0,11746,0,-4539,0.10282285558434474,0.4123141960998227
1204,2023-02-20,5,15083,1530,5753,20040,11597,5844,9420,5385,0,-182,0,11619,0,-4223,0.1014387058277531,0.38142279387389777
1205,2023-02-20,6,15992,1627,4849,20114,11668,6819,9236,5151,0,-63,0,12862,0,-3222,0.1017383691845923,0.30321410705352675
1206,2023-02-20,7,18193,1824,3730,20449,12003,8273,9738,5579,4,182,0,15677,0,-1906,0.10025834112021106,0.20502391029516848
1207,2023-02-20,8,19728,1980,3732,20962,13079,8784,10941,6609,234,3,563,8460,23614,-1752,0.10036496350364964,0.18917274939172748
1208,2023-02-20,9,20458,2056,4000,20734,13192,8629,11737,7148,792,92,563,9224,23614,-1944,0.1004985824616287,0.19552253397204028
1209,2023-02-20,10,20973,2130,4076,20796,13254,8615,12396,7616,1290,-39,563,9897,23614,-1946,0.10155914747532542,0.1943451103800124
1210,2023-02-20,11,20811,2101,4062,20114,12571,7946,12657,7781,1546,207,563,10170,23614,-1961,0.10095622507327856,0.1951852385757532
1211,2023-02-20,12,21303,2132,3905,20380,12838,8370,12577,7759,1496,356,563,10117,23614,-1773,0.10007980096699995,0.18330751537342158
1212,2023-02-20,13,21503,2109,3833,20322,12780,8384,12500,7801,1272,619,563,10050,23614,-1724,0.09807933776682323,0.17825419708877832
1213,2023-02-20,14,21495,2070,3608,19913,12371,8201,12432,7801,1102,863,563,9975,23614,-1538,0.09630146545708304,0.16785298906722493
1214,2023-02-20,15,20927,1986,4257,19715,12174,7354,12414,7841,959,1160,563,9950,23614,-2271,0.09490132364887466,0.2034214173077842
1215,2023-02-20,16,20708,1984,4061,19953,12412,7788,12175,7833,567,746,563,9736,23614,-2077,0.09580838323353294,0.19610778443113772
1216,2023-02-20,17,20962,2019,3464,20091,12550,8523,11953,7775,182,486,563,9512,23614,-1445,0.09631714531056197,0.16525140730846294
1217,2023-02-20,18,21855,2069,3303,20503,12960,9094,11924,7795,0,837,563,9463,23614,-1234,0.09466941203385953,0.1511324639670556
1218,2023-02-20,19,21696,2099,3241,20881,13338,9535,11910,7764,0,252,563,9437,23614,-1142,0.09674594395280237,0.14938237463126844
1219,2023-02-20,20,21626,2121,3479,21000,13694,9856,11885,7749,0,-116,358,9434,23614,-1358,0.09807638953111995,0.16087117358734856
1220,2023-02-20,21,20980,2045,3582,20390,12726,9145,11900,7774,0,-65,0,9460,23614,-1537,0.09747378455672069,0.17073403241182078
1221,2023-02-20,22,19637,1904,3535,19969,11319,7785,11909,7808,0,-57,0,9490,23614,-1631,0.09695982074654988,0.18001731425370474
1222,2023-02-20,23,18136,1801,3917,20297,10577,6659,11863,7817,0,-387,0,15596,0,-2116,0.0993052492280547,0.21597926775474194
1223,2023-02-20,24,17354,1724,4329,19989,10282,5954,11792,7807,0,-391,0,14290,0,-2605,0.09934309093004495,0.24945257577503746
1224,2023-02-21,1,16879,1707,4507,19503,10453,5946,11673,7792,0,-740,0,13693,0,-2800,0.10113158362462231,0.2670181882812963
1225,2023-02-21,2,16397,1686,5076,19503,10813,5737,11622,7803,0,-962,0,13626,0,-3390,0.10282368725986461,0.3095688235652863
1226,2023-02-21,3,16050,1677,5231,19503,10813,5583,11642,7824,0,-1174,0,13657,0,-3554,0.10448598130841122,0.3259190031152648
1227,2023-02-21,4,16091,1679,5978,19506,11577,5600,11620,7785,0,-1128,0,13630,0,-4299,0.10434404325399292,0.371512025355789
1228,2023-02-21,5,16428,1695,5897,19506,11577,5680,11626,7723,0,-878,0,13638,0,-4202,0.10317750182615047,0.35896031166301434
1229,2023-02-21,6,17332,1795,5192,19507,11815,6622,11607,7696,0,-897,0,14767,0,-3397,0.10356565889683822,0.2995615047311332
1230,2023-02-21,7,18988,1969,3478,19359,11667,8189,11765,7708,3,-965,0,17263,0,-1509,0.10369707183484306,0.18316831683168316
1231,2023-02-21,8,20239,2108,2294,19680,12765,9694,11831,7667,170,-1286,777,9565,23614,-186,0.10415534364346064,0.113345521023766
1232,2023-02-21,9,20767,2193,2756,20066,13586,10053,12061,7619,849,-1347,777,9799,23614,-563,0.10560023113593682,0.13271055039244956
1233,2023-02-21,10,20505,2152,3807,19487,13574,8991,12422,7575,1693,-907,777,10037,23614,-1655,0.10495001219214825,0.18566203365032918
1234,2023-02-21,11,19904,2156,5438,19223,14418,8203,12603,7526,2252,-901,777,10201,23614,-3282,0.10831993569131833,0.2732114147909968
1235,2023-02-21,12,20519,2088,6605,19037,15026,7644,12557,7324,2587,318,777,10150,23614,-4517,0.10175934499731956,0.32189677859544813
1236,2023-02-21,13,20423,2052,7022,19037,15026,7441,12346,7112,2575,636,563,9936,23614,-4970,0.10047495470792733,0.3438280370170886
1237,2023-02-21,14,20282,2035,6775,19038,15027,7689,12081,6935,2380,512,563,9672,23614,-4740,0.10033527265555665,0.33404003549945765
1238,2023-02-21,15,20162,2034,6445,19129,14913,8110,11768,6781,2024,284,358,9379,23614,-4411,0.10088284892371789,0.31966074794167243
1239,2023-02-21,16,20031,2087,4812,19245,15029,9860,10977,6271,1274,-806,358,8655,23614,-2725,0.10418850781289002,0.24022764714692227
1240,2023-02-21,17,20691,2084,3733,19320,15104,11013,10051,5668,489,-373,358,7858,23614,-1649,0.10072011985887584,0.18041660625392683
1241,2023-02-21,18,21539,2167,2943,20079,15863,12562,9514,5282,2,-537,358,7495,23614,-776,0.10060819908073727,0.13663586981754028
1242,2023-02-21,19,21932,2248,1973,20768,16552,14221,8752,4505,0,-1041,358,6846,23614,275,0.10249863213569214,0.08995987598030275
1243,2023-02-21,20,21886,2224,1587,20969,16753,14809,7907,3649,0,-830,358,5976,23614,637,0.10161747235675775,0.07251210819702093
1244,2023-02-21,21,21288,2177,1685,20974,17233,15192,7078,2831,0,-982,356,5145,23614,492,0.1022641863960917,0.07915257422021796
1245,2023-02-21,22,19762,1990,3417,20776,17252,13835,6520,2280,0,-593,0,4444,23614,-1427,0.10069830988766319,0.17290760044529907
1246,2023-02-21,23,18336,1756,5276,20146,16867,11592,6064,1893,0,681,0,14741,0,-3520,0.09576788830715532,0.28773996509598604
1247,2023-02-21,24,17215,1688,5324,19800,16521,11197,5823,1655,0,195,0,13686,0,-3636,0.09805402265466164,0.3092651757188498
1248,2023-02-22,1,16733,1649,4697,18656,15561,10864,5587,1358,0,283,0,12621,0,-3048,0.09854777983625172,0.2807028028446782
1249,2023-02-22,2,16344,1573,5549,18660,15785,10236,5334,1120,0,774,0,11727,0,-3976,0.09624326970141948,0.3395129711209006
1250,2023-02-22,3,16056,1554,5616,18660,15785,10169,5130,900,0,757,0,11476,0,-4062,0.09678624813153962,0.34977578475336324
1251,2023-02-22,4,16045,1519,5762,18658,15783,10021,4939,708,0,1085,0,11134,0,-4243,0.0946712371455282,0.35911498909317546
1252,2023-02-22,5,16302,1512,5923,18655,15780,9857,4837,607,0,1608,0,11158,0,-4411,0.09274935590725064,0.363329652803337
1253,2023-02-22,6,17101,1676,3816,18512,15417,11601,4768,542,0,731,0,12970,0,-2140,0.09800596456347582,0.2231448453306824
1254,2023-02-22,7,18685,1806,3287,18902,16027,12740,4742,518,11,1203,0,15212,0,-1481,0.09665507091249666,0.17591651056997593
1255,2023-02-22,8,20145,1986,2812,20017,17142,14330,5108,642,421,707,0,3067,23614,-826,0.09858525688756516,0.13958798709357162
1256,2023-02-22,9,20416,2045,2999,19974,17099,14100,5528,626,1491,788,0,3501,23614,-954,0.10016653605015674,0.14689459247648903
1257,2023-02-22,10,20117,2015,3176,19202,16327,13151,5764,453,2459,1202,0,3651,23614,-1161,0.10016404036387136,0.15787642292588358
1258,2023-02-22,11,19755,1939,2948,18393,15312,12364,5542,197,2702,1848,0,3418,23614,-1009,0.09815236648949632,0.1492280435332827
1259,2023-02-22,12,19881,1902,3264,18035,15160,11896,5535,223,2771,2451,0,3447,23614,-1362,0.0956692319299834,0.16417685227101253
