,Data,Godz.,prog. zap 2022,zap 2022
2205,2022-03-02,22,23450,"23249,350"
2206,2022-03-02,23,21700,"21621,213"
2207,2022-03-02,24,20350,"20471,600"
2208,2022-03-03,1,19150,"19454,700"
2209,2022-03-03,2,18400,"18878,575"
2210,2022-03-03,3,18050,"18619,463"
2211,2022-03-03,4,18100,"18734,663"
2212,2022-03-03,5,18650,"19021,975"
2213,2022-03-03,6,20100,"19864,188"
2214,2022-03-03,7,22650,"22137,763"
2215,2022-03-03,8,23700,"23809,900"
2216,2022-03-03,9,24300,"24288,000"
2217,2022-03-03,10,24450,"24180,988"
2218,2022-03-03,11,24100,"23698,450"
2219,2022-03-03,12,24200,"23783,963"
2220,2022-03-03,13,24400,"23880,575"
2221,2022-03-03,14,24650,"24223,750"
2222,2022-03-03,15,24150,"24174,825"
2223,2022-03-03,16,24100,"24338,550"
2224,2022-03-03,17,24200,"24459,200"
2225,2022-03-03,18,25100,"24804,500"
2226,2022-03-03,19,25200,"25323,900"
2227,2022-03-03,20,25200,"25305,150"
2228,2022-03-03,21,24700,"24736,675"
2229,2022-03-03,22,23350,"23241,300"
2230,2022-03-03,23,21700,"21663,350"
2231,2022-03-03,24,20450,"20415,013"
2232,2022-03-04,1,19300,"19369,750"
2233,2022-03-04,2,18550,"18821,438"
2234,2022-03-04,3,18200,"18551,588"
2235,2022-03-04,4,18400,"18579,175"
2236,2022-03-04,5,18950,"18912,600"
2237,2022-03-04,6,20350,"19745,263"
2238,2022-03-04,7,22700,"21888,663"
2239,2022-03-04,8,23750,"23938,563"
2240,2022-03-04,9,24300,"24946,600"
2241,2022-03-04,10,24250,"25215,013"
2242,2022-03-04,11,24150,"25154,950"
2243,2022-03-04,12,24400,"25514,500"
2244,2022-03-04,13,24400,"25535,988"
2245,2022-03-04,14,24550,"25507,963"
2246,2022-03-04,15,24200,"25238,200"
2247,2022-03-04,16,24150,"24885,213"
2248,2022-03-04,17,24200,"24392,988"
2249,2022-03-04,18,25000,"24713,313"
2250,2022-03-04,19,25200,"25322,075"
2251,2022-03-04,20,25150,"25112,500"
2252,2022-03-04,21,24650,"24374,688"
2253,2022-03-04,22,23250,"22924,750"
2254,2022-03-04,23,21600,"21441,850"
2255,2022-03-04,24,20350,"20251,563"
2256,2022-03-05,1,19200,"19376,363"
2257,2022-03-05,2,18400,"18682,588"
2258,2022-03-05,3,17900,"18306,213"
2259,2022-03-05,4,17800,"18226,875"
2260,2022-03-05,5,17850,"18301,413"
2261,2022-03-05,6,18050,"18474,413"
2262,2022-03-05,7,19050,"18809,825"
2263,2022-03-05,8,20450,"19938,325"
2264,2022-03-05,9,21600,"21030,113"
2265,2022-03-05,10,21950,"21797,500"
2266,2022-03-05,11,22400,"22185,888"
2267,2022-03-05,12,22500,"22862,288"
2268,2022-03-05,13,22350,"22587,550"
2269,2022-03-05,14,22150,"22124,263"
2270,2022-03-05,15,21550,"21893,363"
2271,2022-03-05,16,21150,"21871,463"
2272,2022-03-05,17,21050,"21546,175"
2273,2022-03-05,18,22000,"21790,888"
2274,2022-03-05,19,22300,"22433,588"
2275,2022-03-05,20,22100,"22217,213"
2276,2022-03-05,21,21550,"21632,700"
2277,2022-03-05,22,20500,"20598,225"
2278,2022-03-05,23,19500,"19481,338"
2279,2022-03-05,24,18400,"18333,413"
2280,2022-03-06,1,17000,"17421,275"
2281,2022-03-06,2,16200,"16871,138"
2282,2022-03-06,3,15750,"16342,013"
2283,2022-03-06,4,15500,"16239,288"
2284,2022-03-06,5,15600,"16331,225"
2285,2022-03-06,6,15650,"16311,988"
2286,2022-03-06,7,15950,"16355,075"
2287,2022-03-06,8,16900,"16908,050"
2288,2022-03-06,9,18000,"17772,413"
2289,2022-03-06,10,18450,"18757,650"
2290,2022-03-06,11,18900,"19327,625"
2291,2022-03-06,12,19200,"19817,300"
2292,2022-03-06,13,19400,"20258,013"
2293,2022-03-06,14,19500,"20271,188"
2294,2022-03-06,15,19200,"20236,863"
2295,2022-03-06,16,18700,"19793,963"
2296,2022-03-06,17,18700,"19488,913"
2297,2022-03-06,18,19950,"19908,313"
2298,2022-03-06,19,20600,"20911,988"
2299,2022-03-06,20,20550,"21010,813"
2300,2022-03-06,21,20350,"20559,925"
2301,2022-03-06,22,19450,"19650,950"
2302,2022-03-06,23,18600,"18956,488"
2303,2022-03-06,24,17800,"17932,925"
2304,2022-03-07,1,17150,"17142,000"
2305,2022-03-07,2,16700,"16735,900"
2306,2022-03-07,3,16500,"16572,413"
2307,2022-03-07,4,16600,"16742,075"
2308,2022-03-07,5,17500,"17266,663"
2309,2022-03-07,6,19750,"18427,450"
2310,2022-03-07,7,22550,"21049,500"
2311,2022-03-07,8,24100,"23272,750"
2312,2022-03-07,9,24700,"24072,150"
2313,2022-03-07,10,24750,"24354,275"
2314,2022-03-07,11,24800,"23719,913"
2315,2022-03-07,12,25150,"23694,150"
2316,2022-03-07,13,25150,"23966,513"
2317,2022-03-07,14,25350,"24124,138"
2318,2022-03-07,15,24900,"23973,838"
2319,2022-03-07,16,24550,"24109,275"
2320,2022-03-07,17,24400,"24227,063"
2321,2022-03-07,18,25200,"24428,488"
2322,2022-03-07,19,25450,"25109,763"
2323,2022-03-07,20,25400,"25200,750"
2324,2022-03-07,21,24900,"24594,075"
2325,2022-03-07,22,23650,"23081,863"
2326,2022-03-07,23,21850,"21635,038"
2327,2022-03-07,24,20600,"20265,163"
2328,2022-03-08,1,19500,"19459,725"
2329,2022-03-08,2,18850,"18944,663"
2330,2022-03-08,3,18600,"18648,075"
2331,2022-03-08,4,18700,"18707,538"
2332,2022-03-08,5,19250,"19162,275"
2333,2022-03-08,6,20650,"19843,575"
2334,2022-03-08,7,23100,"21920,788"
2335,2022-03-08,8,24500,"23663,738"
2336,2022-03-08,9,24900,"24507,638"
2337,2022-03-08,10,25000,"24677,438"
2338,2022-03-08,11,24900,"24048,463"
2339,2022-03-08,12,25150,"23958,863"
2340,2022-03-08,13,25150,"23998,025"
2341,2022-03-08,14,25350,"23946,088"
2342,2022-03-08,15,24950,"23754,625"
2343,2022-03-08,16,24800,"23779,313"
2344,2022-03-08,17,24400,"24148,538"
2345,2022-03-08,18,25150,"24419,425"
2346,2022-03-08,19,25450,"25128,350"
2347,2022-03-08,20,25350,"25211,938"
2348,2022-03-08,21,24950,"24589,625"
2349,2022-03-08,22,23700,"23035,663"
2350,2022-03-08,23,21950,"21591,963"
2351,2022-03-08,24,20700,"20450,338"
2352,2022-03-09,1,19400,"19475,400"
2353,2022-03-09,2,18750,"18853,425"
2354,2022-03-09,3,18500,"18550,875"
2355,2022-03-09,4,18600,"18615,125"
2356,2022-03-09,5,19150,"19015,263"
2357,2022-03-09,6,20550,"19774,150"
2358,2022-03-09,7,23300,"21729,325"
2359,2022-03-09,8,24400,"23509,788"
2360,2022-03-09,9,24600,"24215,300"
2361,2022-03-09,10,24600,"24033,700"
2362,2022-03-09,11,24250,"23582,825"
2363,2022-03-09,12,24300,"23730,350"
2364,2022-03-09,13,24400,"23962,438"
2365,2022-03-09,14,24600,"23988,075"
2366,2022-03-09,15,24350,"23630,238"
2367,2022-03-09,16,24400,"23834,325"
2368,2022-03-09,17,24500,"24061,938"
2369,2022-03-09,18,25050,"24292,600"
2370,2022-03-09,19,25400,"24973,675"
2371,2022-03-09,20,25300,"25089,138"
2372,2022-03-09,21,24950,"24480,713"
2373,2022-03-09,22,23700,"23014,025"
2374,2022-03-09,23,21850,"21407,588"
2375,2022-03-09,24,20650,"20153,575"
2376,2022-03-10,1,19400,"19097,963"
2377,2022-03-10,2,18750,"18504,500"
2378,2022-03-10,3,18500,"18251,588"
2379,2022-03-10,4,18700,"18384,725"
2380,2022-03-10,5,19350,"18740,238"
2381,2022-03-10,6,20750,"19381,600"
2382,2022-03-10,7,23350,"21325,463"
2383,2022-03-10,8,24450,"22615,300"
2384,2022-03-10,9,24750,"22832,713"
2385,2022-03-10,10,24700,"22729,438"
2386,2022-03-10,11,23900,"22524,063"
2387,2022-03-10,12,23950,"22683,525"
2388,2022-03-10,13,24150,"22810,500"
2389,2022-03-10,14,24400,"22868,588"
2390,2022-03-10,15,24100,"22841,563"
2391,2022-03-10,16,24250,"23327,563"
2392,2022-03-10,17,24450,"23991,000"
2393,2022-03-10,18,25100,"24314,750"
2394,2022-03-10,19,25600,"25142,813"
2395,2022-03-10,20,25600,"25227,150"
2396,2022-03-10,21,25250,"24699,575"
2397,2022-03-10,22,24050,"23196,738"
2398,2022-03-10,23,22200,"21546,375"
2399,2022-03-10,24,21000,"20339,975"
2400,2022-03-11,1,19500,"19262,463"
2401,2022-03-11,2,18900,"18804,800"
2402,2022-03-11,3,18600,"18506,425"
2403,2022-03-11,4,18700,"18605,100"
2404,2022-03-11,5,19400,"18857,100"
2405,2022-03-11,6,20650,"19742,788"
2406,2022-03-11,7,23250,"21587,000"
2407,2022-03-11,8,24250,"22989,175"
2408,2022-03-11,9,24500,"23199,188"
2409,2022-03-11,10,24400,"22790,663"
2410,2022-03-11,11,23500,"22387,638"
2411,2022-03-11,12,23500,"22416,738"
2412,2022-03-11,13,23750,"22520,275"
2413,2022-03-11,14,24000,"22692,050"
2414,2022-03-11,15,23900,"22549,100"
2415,2022-03-11,16,24150,"23001,838"
2416,2022-03-11,17,24450,"23810,875"
2417,2022-03-11,18,25000,"24142,500"
2418,2022-03-11,19,25500,"25011,838"
2419,2022-03-11,20,25500,"25048,550"
2420,2022-03-11,21,25150,"24333,200"
2421,2022-03-11,22,24100,"22713,763"
2422,2022-03-11,23,22250,"21162,438"
2423,2022-03-11,24,21050,"20026,075"
2424,2022-03-12,1,19450,"19035,475"
2425,2022-03-12,2,18650,"18513,713"
2426,2022-03-12,3,18100,"18132,300"
2427,2022-03-12,4,18050,"18011,725"
2428,2022-03-12,5,18050,"18165,875"
2429,2022-03-12,6,18050,"18188,738"
2430,2022-03-12,7,19000,"18526,213"
2431,2022-03-12,8,20100,"19320,600"
2432,2022-03-12,9,21050,"19817,275"
2433,2022-03-12,10,21250,"20122,050"
2434,2022-03-12,11,21250,"20200,888"
2435,2022-03-12,12,21200,"20048,413"
2436,2022-03-12,13,21100,"19849,100"
2437,2022-03-12,14,20700,"19735,825"
2438,2022-03-12,15,20150,"19367,075"
2439,2022-03-12,16,20250,"19634,050"
2440,2022-03-12,17,20250,"20436,738"
2441,2022-03-12,18,21450,"20914,000"
2442,2022-03-12,19,22100,"21905,038"
2443,2022-03-12,20,22100,"21791,575"
2444,2022-03-12,21,21650,"21264,150"
2445,2022-03-12,22,20650,"20203,963"
2446,2022-03-12,23,19600,"19158,738"
2447,2022-03-12,24,18600,"17924,163"
2448,2022-03-13,1,17200,"16895,788"
2449,2022-03-13,2,16500,"16297,738"
2450,2022-03-13,3,16100,"15947,513"
2451,2022-03-13,4,15950,"15835,025"
2452,2022-03-13,5,16050,"15969,275"
2453,2022-03-13,6,16050,"15937,863"
2454,2022-03-13,7,16200,"15809,925"
2455,2022-03-13,8,16600,"16013,975"
2456,2022-03-13,9,16900,"16456,275"
2457,2022-03-13,10,17250,"16656,125"
2458,2022-03-13,11,17400,"16790,163"
2459,2022-03-13,12,17400,"16865,888"
2460,2022-03-13,13,17700,"16946,688"
2461,2022-03-13,14,17750,"16902,138"
2462,2022-03-13,15,17600,"16806,613"
2463,2022-03-13,16,17650,"16972,625"
2464,2022-03-13,17,18100,"17950,775"
2465,2022-03-13,18,19450,"18664,663"
2466,2022-03-13,19,20550,"19952,263"
2467,2022-03-13,20,20600,"20209,075"
2468,2022-03-13,21,20400,"19799,613"
2469,2022-03-13,22,19600,"18912,963"
2470,2022-03-13,23,18800,"18105,013"
2471,2022-03-13,24,17900,"17271,613"
2472,2022-03-14,1,16950,"16537,263"
2473,2022-03-14,2,16500,"16139,425"
2474,2022-03-14,3,16300,"15980,675"
2475,2022-03-14,4,16400,"16117,375"
2476,2022-03-14,5,17250,"16714,975"
2477,2022-03-14,6,19000,"17759,338"
2478,2022-03-14,7,21700,"20363,663"
2479,2022-03-14,8,23100,"21951,913"
2480,2022-03-14,9,23300,"22424,675"
2481,2022-03-14,10,23400,"22194,388"
2482,2022-03-14,11,23150,"21698,113"
2483,2022-03-14,12,23300,"21774,313"
2484,2022-03-14,13,23450,"21878,650"
2485,2022-03-14,14,23600,"22192,138"
2486,2022-03-14,15,23250,"22115,813"
2487,2022-03-14,16,23400,"22519,325"
2488,2022-03-14,17,23850,"23123,800"
2489,2022-03-14,18,24300,"23414,963"
2490,2022-03-14,19,25000,"24240,163"
2491,2022-03-14,20,25000,"24352,725"
2492,2022-03-14,21,24600,"23764,300"
2493,2022-03-14,22,23450,"22272,875"
2494,2022-03-14,23,21600,"20674,838"
2495,2022-03-14,24,20350,"19452,450"
2496,2022-03-15,1,19150,"18526,413"
2497,2022-03-15,2,18600,"18084,063"
2498,2022-03-15,3,18250,"17829,338"
2499,2022-03-15,4,18400,"17886,350"
2500,2022-03-15,5,18850,"18344,450"
2501,2022-03-15,6,19850,"19072,588"
2502,2022-03-15,7,22550,"21009,425"
2503,2022-03-15,8,23450,"22496,575"
2504,2022-03-15,9,23600,"22947,088"
2505,2022-03-15,10,23500,"22772,875"
2506,2022-03-15,11,23450,"22602,913"
2507,2022-03-15,12,23500,"22645,263"
2508,2022-03-15,13,23600,"22625,750"
2509,2022-03-15,14,23750,"22969,513"
2510,2022-03-15,15,23450,"22916,175"
2511,2022-03-15,16,23900,"23186,800"
2512,2022-03-15,17,24450,"23475,288"
2513,2022-03-15,18,24550,"23626,850"
2514,2022-03-15,19,25250,"24305,438"
2515,2022-03-15,20,25200,"24325,000"
2516,2022-03-15,21,24800,"23740,825"
2517,2022-03-15,22,23450,"22302,563"
2518,2022-03-15,23,21650,"20826,875"
2519,2022-03-15,24,20500,"19639,375"
2520,2022-03-16,1,19050,"18671,913"
2521,2022-03-16,2,18400,"18071,175"
2522,2022-03-16,3,18050,"17727,063"
2523,2022-03-16,4,18200,"17770,725"
2524,2022-03-16,5,18650,"18041,725"
2525,2022-03-16,6,19750,"18821,288"
2526,2022-03-16,7,22350,"20935,075"
2527,2022-03-16,8,23450,"22947,050"
2528,2022-03-16,9,23700,"23632,875"
2529,2022-03-16,10,23600,"23448,075"
2530,2022-03-16,11,23550,"22937,575"
2531,2022-03-16,12,23700,"23018,225"
2532,2022-03-16,13,23800,"22922,563"
2533,2022-03-16,14,23950,"22923,025"
2534,2022-03-16,15,23750,"22925,238"
2535,2022-03-16,16,23793,"23193,375"
2536,2022-03-16,17,24135,"23206,675"
2537,2022-03-16,18,24657,"23429,725"
2538,2022-03-16,19,24800,"24230,575"
2539,2022-03-16,20,24800,"24411,550"
2540,2022-03-16,21,24450,"23876,838"
2541,2022-03-16,22,23100,"22418,288"
2542,2022-03-16,23,21350,"20979,700"
2543,2022-03-16,24,20150,"19756,613"
2544,2022-03-17,1,18750,"18732,238"
2545,2022-03-17,2,18200,"18080,475"
2546,2022-03-17,3,17850,"17742,188"
2547,2022-03-17,4,17900,"17933,313"
2548,2022-03-17,5,18350,"18189,313"
2549,2022-03-17,6,19350,"18757,925"
2550,2022-03-17,7,22050,"20725,938"
2551,2022-03-17,8,22950,"22296,975"
2552,2022-03-17,9,23100,"22636,475"
2553,2022-03-17,10,23000,"22492,925"
2554,2022-03-17,11,22950,"22110,013"
2555,2022-03-17,12,23000,"22378,713"
2556,2022-03-17,13,23100,"22697,763"
2557,2022-03-17,14,23250,"22968,588"
2558,2022-03-17,15,22950,"22807,113"
2559,2022-03-17,16,23400,"23110,850"
2560,2022-03-17,17,23950,"23385,988"
2561,2022-03-17,18,24050,"23399,800"
2562,2022-03-17,19,24850,"24234,175"
2563,2022-03-17,20,24800,"24503,888"
2564,2022-03-17,21,24400,"23773,925"
2565,2022-03-17,22,23050,"22383,250"
2566,2022-03-17,23,21250,"20825,563"
2567,2022-03-17,24,20100,"19614,138"
2568,2022-03-18,1,18800,"18657,925"
2569,2022-03-18,2,18150,"18096,700"
2570,2022-03-18,3,17800,"17799,538"
2571,2022-03-18,4,17850,"17920,875"
2572,2022-03-18,5,18400,"18222,238"
2573,2022-03-18,6,19350,"18900,000"
2574,2022-03-18,7,22050,"20718,175"
2575,2022-03-18,8,22750,"22292,538"
2576,2022-03-18,9,22900,"22523,238"
2577,2022-03-18,10,22900,"22316,513"
2578,2022-03-18,11,22400,"21953,025"
2579,2022-03-18,12,22500,"22011,100"
2580,2022-03-18,13,22650,"22138,150"
2581,2022-03-18,14,22950,"22229,525"
2582,2022-03-18,15,22650,"22193,725"
2583,2022-03-18,16,23100,"22640,463"
2584,2022-03-18,17,23450,"22917,488"
2585,2022-03-18,18,23650,"23151,438"
2586,2022-03-18,19,24550,"23993,038"
2587,2022-03-18,20,24500,"24248,813"
2588,2022-03-18,21,24100,"23542,250"
2589,2022-03-18,22,23000,"22118,000"
2590,2022-03-18,23,21150,"20622,788"
2591,2022-03-18,24,20000,"19498,238"
2592,2022-03-19,1,19050,"18530,575"
2593,2022-03-19,2,18600,"17901,800"
2594,2022-03-19,3,18150,"17536,575"
2595,2022-03-19,4,18100,"17613,275"
2596,2022-03-19,5,18150,"17688,950"
2597,2022-03-19,6,18100,"17472,575"
2598,2022-03-19,7,19100,"17971,600"
2599,2022-03-19,8,19950,"18889,875"
2600,2022-03-19,9,20550,"19621,075"
2601,2022-03-19,10,20700,"19769,650"
2602,2022-03-19,11,20700,"19390,713"
2603,2022-03-19,12,20700,"19375,088"
2604,2022-03-19,13,20650,"19254,850"
2605,2022-03-19,14,20450,"19135,488"
2606,2022-03-19,15,19900,"18935,588"
2607,2022-03-19,16,20050,"19171,050"
2608,2022-03-19,17,20550,"19735,575"
2609,2022-03-19,18,21150,"20187,925"
2610,2022-03-19,19,22000,"21023,350"
2611,2022-03-19,20,21900,"21178,888"
2612,2022-03-19,21,21400,"20557,825"
2613,2022-03-19,22,20400,"19533,138"
2614,2022-03-19,23,19350,"18375,638"
2615,2022-03-19,24,18250,"17185,738"
2616,2022-03-20,1,16800,"16346,188"
2617,2022-03-20,2,16150,"15738,375"
2618,2022-03-20,3,15750,"15473,025"
2619,2022-03-20,4,15700,"15299,413"
2620,2022-03-20,5,15700,"15355,888"
2621,2022-03-20,6,15550,"15257,550"
2622,2022-03-20,7,15700,"15011,713"
2623,2022-03-20,8,16300,"15339,250"
2624,2022-03-20,9,16700,"15840,838"
2625,2022-03-20,10,17150,"16077,775"
2626,2022-03-20,11,17350,"16171,963"
2627,2022-03-20,12,17500,"16267,675"
2628,2022-03-20,13,17500,"16584,800"
2629,2022-03-20,14,17500,"16731,650"
2630,2022-03-20,15,17350,"16539,925"
2631,2022-03-20,16,17450,"16839,450"
2632,2022-03-20,17,17850,"17605,763"
2633,2022-03-20,18,18700,"18165,713"
2634,2022-03-20,19,20100,"19425,050"
2635,2022-03-20,20,20100,"19823,375"
2636,2022-03-20,21,19900,"19438,338"
2637,2022-03-20,22,19000,"18581,463"
2638,2022-03-20,23,18050,"17972,863"
2639,2022-03-20,24,17250,"16850,113"
2640,2022-03-21,1,16500,"16286,463"
2641,2022-03-21,2,16100,"15975,038"
2642,2022-03-21,3,15900,"15881,613"
2643,2022-03-21,4,16000,"15993,163"
2644,2022-03-21,5,16800,"16513,388"
2645,2022-03-21,6,18500,"17454,100"
2646,2022-03-21,7,21300,"19819,138"
2647,2022-03-21,8,22600,"21573,000"
2648,2022-03-21,9,22800,"22135,788"
2649,2022-03-21,10,22800,"21905,238"
2650,2022-03-21,11,22600,"21323,150"
2651,2022-03-21,12,22750,"21430,325"
2652,2022-03-21,13,22800,"21571,075"
2653,2022-03-21,14,23000,"21632,563"
2654,2022-03-21,15,22900,"21559,975"
2655,2022-03-21,16,23250,"21959,888"
2656,2022-03-21,17,23500,"22532,325"
2657,2022-03-21,18,23650,"22743,750"
2658,2022-03-21,19,24500,"23619,025"
2659,2022-03-21,20,24500,"24116,850"
2660,2022-03-21,21,24050,"23398,125"
2661,2022-03-21,22,22900,"21820,800"
2662,2022-03-21,23,21000,"20294,763"
2663,2022-03-21,24,19750,"18984,013"
2664,2022-03-22,1,18600,"18041,300"
2665,2022-03-22,2,18000,"17654,088"
2666,2022-03-22,3,17650,"17372,700"
2667,2022-03-22,4,17750,"17598,750"
2668,2022-03-22,5,18250,"18116,163"
2669,2022-03-22,6,19200,"18730,338"
2670,2022-03-22,7,22000,"20628,188"
2671,2022-03-22,8,22800,"22089,225"
2672,2022-03-22,9,22900,"22306,350"
2673,2022-03-22,10,22800,"22037,150"
2674,2022-03-22,11,22500,"21548,613"
2675,2022-03-22,12,22500,"21673,063"
2676,2022-03-22,13,22700,"21578,025"
2677,2022-03-22,14,22800,"21653,313"
2678,2022-03-22,15,22700,"21556,375"
2679,2022-03-22,16,23000,"22053,975"
2680,2022-03-22,17,23100,"22396,100"
2681,2022-03-22,18,23250,"22616,600"
2682,2022-03-22,19,24400,"23479,825"
2683,2022-03-22,20,24400,"24014,063"
2684,2022-03-22,21,23950,"23465,488"
2685,2022-03-22,22,22750,"21968,275"
2686,2022-03-22,23,21050,"20420,813"
2687,2022-03-22,24,19850,"19360,513"
2688,2022-03-23,1,18250,"18363,388"
2689,2022-03-23,2,17700,"17856,850"
2690,2022-03-23,3,17450,"17535,938"
2691,2022-03-23,4,17800,"17852,713"
2692,2022-03-23,5,18250,"18188,438"
2693,2022-03-23,6,19100,"18715,500"
2694,2022-03-23,7,21600,"20588,963"
2695,2022-03-23,8,22450,"21934,700"
2696,2022-03-23,9,22700,"22071,925"
2697,2022-03-23,10,22550,"21830,088"
2698,2022-03-23,11,22250,"21363,388"
2699,2022-03-23,12,22250,"21485,475"
2700,2022-03-23,13,22450,"21589,700"
2701,2022-03-23,14,22600,"21532,038"
2702,2022-03-23,15,22400,"21477,950"
2703,2022-03-23,16,22550,"21942,975"
2704,2022-03-23,17,22700,"22535,088"
2705,2022-03-23,18,22700,"22743,188"
2706,2022-03-23,19,24100,"23481,888"
2707,2022-03-23,20,24050,"23966,500"
2708,2022-03-23,21,23450,"23318,563"
2709,2022-03-23,22,22350,"21807,938"
2710,2022-03-23,23,20650,"20284,375"
2711,2022-03-23,24,19400,"19048,075"
2712,2022-03-24,1,18200,"18244,250"
2713,2022-03-24,2,17750,"17749,588"
2714,2022-03-24,3,17450,"17493,063"
2715,2022-03-24,4,17800,"17647,463"
2716,2022-03-24,5,18400,"17918,663"
2717,2022-03-24,6,19250,"18374,938"
2718,2022-03-24,7,21750,"20307,513"
2719,2022-03-24,8,22650,"21699,875"
2720,2022-03-24,9,22750,"21783,463"
2721,2022-03-24,10,22650,"21538,450"
2722,2022-03-24,11,22300,"21163,788"
2723,2022-03-24,12,22300,"21275,613"
2724,2022-03-24,13,22350,"21366,300"
2725,2022-03-24,14,22650,"21661,200"
2726,2022-03-24,15,22450,"21528,013"
2727,2022-03-24,16,22650,"22074,300"
2728,2022-03-24,17,22800,"22699,713"
2729,2022-03-24,18,22750,"22955,000"
2730,2022-03-24,19,24250,"23615,625"
2731,2022-03-24,20,24150,"24209,938"
2732,2022-03-24,21,23750,"23601,400"
2733,2022-03-24,22,22500,"21993,513"
2734,2022-03-24,23,20650,"20543,863"
2735,2022-03-24,24,19400,"19299,863"
2736,2022-03-25,1,18250,"18271,813"
2737,2022-03-25,2,17750,"17717,588"
2738,2022-03-25,3,17450,"17505,988"
2739,2022-03-25,4,17800,"17499,250"
2740,2022-03-25,5,18400,"17892,950"
2741,2022-03-25,6,19250,"18297,325"
2742,2022-03-25,7,21750,"20065,963"
2743,2022-03-25,8,22600,"21400,375"
2744,2022-03-25,9,22600,"21677,163"
2745,2022-03-25,10,22600,"21352,738"
2746,2022-03-25,11,22150,"20752,838"
2747,2022-03-25,12,22150,"20886,925"
2748,2022-03-25,13,22200,"20995,788"
2749,2022-03-25,14,22500,"21077,738"
2750,2022-03-25,15,22350,"21103,213"
2751,2022-03-25,16,22600,"21705,888"
2752,2022-03-25,17,22800,"22194,775"
2753,2022-03-25,18,22800,"22227,850"
2754,2022-03-25,19,24200,"22993,475"
2755,2022-03-25,20,24200,"23552,925"
2756,2022-03-25,21,23750,"22813,013"
2757,2022-03-25,22,22500,"21347,875"
2758,2022-03-25,23,20650,"19930,488"
2759,2022-03-25,24,19400,"18784,088"
2760,2022-03-26,1,18250,"17700,788"
2761,2022-03-26,2,17550,"17076,288"
2762,2022-03-26,3,17050,"16786,975"
2763,2022-03-26,4,17050,"16590,563"
2764,2022-03-26,5,17150,"16704,663"
2765,2022-03-26,6,16950,"16497,250"
2766,2022-03-26,7,18300,"16986,400"
2767,2022-03-26,8,19350,"17913,350"
2768,2022-03-26,9,19950,"18866,413"
2769,2022-03-26,10,20200,"19311,588"
2770,2022-03-26,11,20400,"19603,225"
2771,2022-03-26,12,20400,"19517,850"
2772,2022-03-26,13,20250,"19743,913"
2773,2022-03-26,14,20150,"19420,988"
2774,2022-03-26,15,19650,"19382,450"
2775,2022-03-26,16,19550,"19553,038"
2776,2022-03-26,17,19900,"19598,650"
2777,2022-03-26,18,20200,"19716,050"
2778,2022-03-26,19,21350,"20370,163"
2779,2022-03-26,20,21250,"20706,713"
2780,2022-03-26,21,20800,"20116,725"
2781,2022-03-26,22,19800,"19016,788"
2782,2022-03-26,23,18750,"17942,300"
2783,2022-03-26,24,17650,"16811,488"
2784,2022-03-27,1,16200,"15998,500"
2785,2022-03-27,2,15400,"15656,675"
2786,2022-03-27,4,15000,"15172,038"
2787,2022-03-27,5,14950,"15140,588"
2788,2022-03-27,6,14950,"15165,000"
2789,2022-03-27,7,14950,"15120,525"
2790,2022-03-27,8,15700,"15123,525"
2791,2022-03-27,9,16400,"15499,125"
2792,2022-03-27,10,16850,"15875,013"
2793,2022-03-27,11,17000,"16186,363"
2794,2022-03-27,12,17050,"16259,200"
2795,2022-03-27,13,17250,"16470,175"
2796,2022-03-27,14,17350,"16599,613"
2797,2022-03-27,15,17200,"16464,888"
2798,2022-03-27,16,17450,"16195,200"
